2,2,2,0.1,0.1,0.005,0.005,predator
2,2,2,0.1,0.1,0.005,0.015,predator
2,2,2,0.1,0.1,0.005,0.05,predator
2,2,2,0.1,0.1,0.015,0.005,prey
2,2,2,0.1,0.1,0.015,0.015,predator
2,2,2,0.1,0.1,0.015,0.05,predator
2,2,2,0.1,0.1,0.05,0.005,prey
2,2,2,0.1,0.1,0.05,0.015,prey
2,2,2,0.1,0.1,0.05,0.05,prey
2,2,2,0.1,0.5,0.005,0.005,predator
2,2,2,0.1,0.5,0.005,0.015,predator
2,2,2,0.1,0.5,0.005,0.05,predator
2,2,2,0.1,0.5,0.015,0.005,predator
2,2,2,0.1,0.5,0.015,0.015,prey
2,2,2,0.1,0.5,0.015,0.05,predator
2,2,2,0.1,0.5,0.05,0.005,prey
2,2,2,0.1,0.5,0.05,0.015,predator
2,2,2,0.1,0.5,0.05,0.05,predator
2,2,2,0.1,0.9,0.005,0.005,prey
2,2,2,0.1,0.9,0.005,0.015,predator
2,2,2,0.1,0.9,0.005,0.05,predator
2,2,2,0.1,0.9,0.015,0.005,prey
2,2,2,0.1,0.9,0.015,0.015,predator
2,2,2,0.1,0.9,0.015,0.05,predator
2,2,2,0.1,0.9,0.05,0.005,prey
2,2,2,0.1,0.9,0.05,0.015,predator
2,2,2,0.1,0.9,0.05,0.05,predator
2,2,2,0.5,0.1,0.005,0.005,prey
2,2,2,0.5,0.1,0.005,0.015,prey
2,2,2,0.5,0.1,0.005,0.05,predator
2,2,2,0.5,0.1,0.015,0.005,predator
2,2,2,0.5,0.1,0.015,0.015,predator
2,2,2,0.5,0.1,0.015,0.05,predator
2,2,2,0.5,0.1,0.05,0.005,prey
2,2,2,0.5,0.1,0.05,0.015,prey
2,2,2,0.5,0.1,0.05,0.05,predator
2,2,2,0.5,0.5,0.005,0.005,prey
2,2,2,0.5,0.5,0.005,0.015,prey
2,2,2,0.5,0.5,0.005,0.05,predator
2,2,2,0.5,0.5,0.015,0.005,prey
2,2,2,0.5,0.5,0.015,0.015,predator
2,2,2,0.5,0.5,0.015,0.05,predator
2,2,2,0.5,0.5,0.05,0.005,prey
2,2,2,0.5,0.5,0.05,0.015,prey
2,2,2,0.5,0.5,0.05,0.05,prey
2,2,2,0.5,0.9,0.005,0.005,prey
2,2,2,0.5,0.9,0.005,0.015,prey
2,2,2,0.5,0.9,0.005,0.05,predator
2,2,2,0.5,0.9,0.015,0.005,prey
2,2,2,0.5,0.9,0.015,0.015,predator
2,2,2,0.5,0.9,0.015,0.05,predator
2,2,2,0.5,0.9,0.05,0.005,prey
2,2,2,0.5,0.9,0.05,0.015,prey
2,2,2,0.5,0.9,0.05,0.05,predator
2,2,2,0.9,0.1,0.005,0.005,prey
2,2,2,0.9,0.1,0.005,0.015,predator
2,2,2,0.9,0.1,0.005,0.05,predator
2,2,2,0.9,0.1,0.015,0.005,prey
2,2,2,0.9,0.1,0.015,0.015,prey
2,2,2,0.9,0.1,0.015,0.05,predator
2,2,2,0.9,0.1,0.05,0.005,prey
2,2,2,0.9,0.1,0.05,0.015,prey
2,2,2,0.9,0.1,0.05,0.05,prey
2,2,2,0.9,0.5,0.005,0.005,prey
2,2,2,0.9,0.5,0.005,0.015,prey
2,2,2,0.9,0.5,0.005,0.05,predator
2,2,2,0.9,0.5,0.015,0.005,prey
2,2,2,0.9,0.5,0.015,0.015,prey
2,2,2,0.9,0.5,0.015,0.05,predator
2,2,2,0.9,0.5,0.05,0.005,prey
2,2,2,0.9,0.5,0.05,0.015,prey
2,2,2,0.9,0.5,0.05,0.05,prey
2,2,2,0.9,0.9,0.005,0.005,prey
2,2,2,0.9,0.9,0.005,0.015,predator
2,2,2,0.9,0.9,0.005,0.05,predator
2,2,2,0.9,0.9,0.015,0.005,predator
2,2,2,0.9,0.9,0.015,0.015,predator
2,2,2,0.9,0.9,0.015,0.05,predator
2,2,2,0.9,0.9,0.05,0.005,prey
2,2,2,0.9,0.9,0.05,0.015,prey
2,2,2,0.9,0.9,0.05,0.05,predator
2,10,2,0.1,0.1,0.005,0.005,predator
2,10,2,0.1,0.1,0.005,0.015,predator
2,10,2,0.1,0.1,0.005,0.05,predator
2,10,2,0.1,0.1,0.015,0.005,predator
2,10,2,0.1,0.1,0.015,0.015,predator
2,10,2,0.1,0.1,0.015,0.05,predator
2,10,2,0.1,0.1,0.05,0.005,prey
2,10,2,0.1,0.1,0.05,0.015,prey
2,10,2,0.1,0.1,0.05,0.05,predator
2,10,2,0.1,0.5,0.005,0.005,prey
2,10,2,0.1,0.5,0.005,0.015,predator
2,10,2,0.1,0.5,0.005,0.05,predator
2,10,2,0.1,0.5,0.015,0.005,prey
2,10,2,0.1,0.5,0.015,0.015,prey
2,10,2,0.1,0.5,0.015,0.05,predator
2,10,2,0.1,0.5,0.05,0.005,prey
2,10,2,0.1,0.5,0.05,0.015,prey
2,10,2,0.1,0.5,0.05,0.05,prey
2,10,2,0.1,0.9,0.005,0.005,predator
2,10,2,0.1,0.9,0.005,0.015,predator
2,10,2,0.1,0.9,0.005,0.05,predator
2,10,2,0.1,0.9,0.015,0.005,prey
2,10,2,0.1,0.9,0.015,0.015,predator
2,10,2,0.1,0.9,0.015,0.05,predator
2,10,2,0.1,0.9,0.05,0.005,prey
2,10,2,0.1,0.9,0.05,0.015,predator
2,10,2,0.1,0.9,0.05,0.05,predator
2,10,2,0.5,0.1,0.005,0.005,prey
2,10,2,0.5,0.1,0.005,0.015,predator
2,10,2,0.5,0.1,0.005,0.05,predator
2,10,2,0.5,0.1,0.015,0.005,prey
2,10,2,0.5,0.1,0.015,0.015,prey
2,10,2,0.5,0.1,0.015,0.05,predator
2,10,2,0.5,0.1,0.05,0.005,prey
2,10,2,0.5,0.1,0.05,0.015,predator
2,10,2,0.5,0.1,0.05,0.05,predator
2,10,2,0.5,0.5,0.005,0.005,predator
2,10,2,0.5,0.5,0.005,0.015,predator
2,10,2,0.5,0.5,0.005,0.05,predator
2,10,2,0.5,0.5,0.015,0.005,predator
2,10,2,0.5,0.5,0.015,0.015,prey
2,10,2,0.5,0.5,0.015,0.05,predator
2,10,2,0.5,0.5,0.05,0.005,predator
2,10,2,0.5,0.5,0.05,0.015,prey
2,10,2,0.5,0.5,0.05,0.05,predator
2,10,2,0.5,0.9,0.005,0.005,predator
2,10,2,0.5,0.9,0.005,0.015,prey
2,10,2,0.5,0.9,0.005,0.05,predator
2,10,2,0.5,0.9,0.015,0.005,predator
2,10,2,0.5,0.9,0.015,0.015,predator
2,10,2,0.5,0.9,0.015,0.05,predator
2,10,2,0.5,0.9,0.05,0.005,prey
2,10,2,0.5,0.9,0.05,0.015,predator
2,10,2,0.5,0.9,0.05,0.05,predator
2,10,2,0.9,0.1,0.005,0.005,predator
2,10,2,0.9,0.1,0.005,0.015,predator
2,10,2,0.9,0.1,0.005,0.05,predator
2,10,2,0.9,0.1,0.015,0.005,prey
2,10,2,0.9,0.1,0.015,0.015,predator
2,10,2,0.9,0.1,0.015,0.05,predator
2,10,2,0.9,0.1,0.05,0.005,prey
2,10,2,0.9,0.1,0.05,0.015,prey
2,10,2,0.9,0.1,0.05,0.05,predator
2,10,2,0.9,0.5,0.005,0.005,prey
2,10,2,0.9,0.5,0.005,0.015,predator
2,10,2,0.9,0.5,0.005,0.05,predator
2,10,2,0.9,0.5,0.015,0.005,prey
2,10,2,0.9,0.5,0.015,0.015,predator
2,10,2,0.9,0.5,0.015,0.05,predator
2,10,2,0.9,0.5,0.05,0.005,prey
2,10,2,0.9,0.5,0.05,0.015,prey
2,10,2,0.9,0.5,0.05,0.05,prey
2,10,2,0.9,0.9,0.005,0.005,prey
2,10,2,0.9,0.9,0.005,0.015,predator
2,10,2,0.9,0.9,0.005,0.05,predator
2,10,2,0.9,0.9,0.015,0.005,prey
2,10,2,0.9,0.9,0.015,0.015,prey
2,10,2,0.9,0.9,0.015,0.05,predator
2,10,2,0.9,0.9,0.05,0.005,predator
2,10,2,0.9,0.9,0.05,0.015,predator
2,10,2,0.9,0.9,0.05,0.05,predator
2,18,2,0.1,0.1,0.005,0.005,predator
2,18,2,0.1,0.1,0.005,0.015,predator
2,18,2,0.1,0.1,0.005,0.05,predator
2,18,2,0.1,0.1,0.015,0.005,prey
2,18,2,0.1,0.1,0.015,0.015,predator
2,18,2,0.1,0.1,0.015,0.05,predator
2,18,2,0.1,0.1,0.05,0.005,prey
2,18,2,0.1,0.1,0.05,0.015,prey
2,18,2,0.1,0.1,0.05,0.05,predator
2,18,2,0.1,0.5,0.005,0.005,predator
2,18,2,0.1,0.5,0.005,0.015,predator
2,18,2,0.1,0.5,0.005,0.05,predator
2,18,2,0.1,0.5,0.015,0.005,prey
2,18,2,0.1,0.5,0.015,0.015,prey
2,18,2,0.1,0.5,0.015,0.05,predator
2,18,2,0.1,0.5,0.05,0.005,prey
2,18,2,0.1,0.5,0.05,0.015,prey
2,18,2,0.1,0.5,0.05,0.05,predator
2,18,2,0.1,0.9,0.005,0.005,predator
2,18,2,0.1,0.9,0.005,0.015,predator
2,18,2,0.1,0.9,0.005,0.05,predator
2,18,2,0.1,0.9,0.015,0.005,predator
2,18,2,0.1,0.9,0.015,0.015,predator
2,18,2,0.1,0.9,0.015,0.05,predator
2,18,2,0.1,0.9,0.05,0.005,prey
2,18,2,0.1,0.9,0.05,0.015,prey
2,18,2,0.1,0.9,0.05,0.05,predator
2,18,2,0.5,0.1,0.005,0.005,prey
2,18,2,0.5,0.1,0.005,0.015,prey
2,18,2,0.5,0.1,0.005,0.05,predator
2,18,2,0.5,0.1,0.015,0.005,predator
2,18,2,0.5,0.1,0.015,0.015,predator
2,18,2,0.5,0.1,0.015,0.05,predator
2,18,2,0.5,0.1,0.05,0.005,predator
2,18,2,0.5,0.1,0.05,0.015,predator
2,18,2,0.5,0.1,0.05,0.05,predator
2,18,2,0.5,0.5,0.005,0.005,prey
2,18,2,0.5,0.5,0.005,0.015,prey
2,18,2,0.5,0.5,0.005,0.05,predator
2,18,2,0.5,0.5,0.015,0.005,predator
2,18,2,0.5,0.5,0.015,0.015,predator
2,18,2,0.5,0.5,0.015,0.05,predator
2,18,2,0.5,0.5,0.05,0.005,predator
2,18,2,0.5,0.5,0.05,0.015,prey
2,18,2,0.5,0.5,0.05,0.05,predator
2,18,2,0.5,0.9,0.005,0.005,predator
2,18,2,0.5,0.9,0.005,0.015,predator
2,18,2,0.5,0.9,0.005,0.05,predator
2,18,2,0.5,0.9,0.015,0.005,predator
2,18,2,0.5,0.9,0.015,0.015,prey
2,18,2,0.5,0.9,0.015,0.05,predator
2,18,2,0.5,0.9,0.05,0.005,prey
2,18,2,0.5,0.9,0.05,0.015,predator
2,18,2,0.5,0.9,0.05,0.05,predator
2,18,2,0.9,0.1,0.005,0.005,predator
2,18,2,0.9,0.1,0.005,0.015,predator
2,18,2,0.9,0.1,0.005,0.05,predator
2,18,2,0.9,0.1,0.015,0.005,predator
2,18,2,0.9,0.1,0.015,0.015,predator
2,18,2,0.9,0.1,0.015,0.05,predator
2,18,2,0.9,0.1,0.05,0.005,predator
2,18,2,0.9,0.1,0.05,0.015,predator
2,18,2,0.9,0.1,0.05,0.05,predator
2,18,2,0.9,0.5,0.005,0.005,predator
2,18,2,0.9,0.5,0.005,0.015,predator
2,18,2,0.9,0.5,0.005,0.05,predator
2,18,2,0.9,0.5,0.015,0.005,prey
2,18,2,0.9,0.5,0.015,0.015,predator
2,18,2,0.9,0.5,0.015,0.05,predator
2,18,2,0.9,0.5,0.05,0.005,prey
2,18,2,0.9,0.5,0.05,0.015,prey
2,18,2,0.9,0.5,0.05,0.05,predator
2,18,2,0.9,0.9,0.005,0.005,predator
2,18,2,0.9,0.9,0.005,0.015,predator
2,18,2,0.9,0.9,0.005,0.05,predator
2,18,2,0.9,0.9,0.015,0.005,predator
2,18,2,0.9,0.9,0.015,0.015,predator
2,18,2,0.9,0.9,0.015,0.05,predator
2,18,2,0.9,0.9,0.05,0.005,prey
2,18,2,0.9,0.9,0.05,0.015,prey
2,18,2,0.9,0.9,0.05,0.05,predator
2,26,2,0.1,0.1,0.005,0.005,predator
2,26,2,0.1,0.1,0.005,0.015,predator
2,26,2,0.1,0.1,0.005,0.05,predator
2,26,2,0.1,0.1,0.015,0.005,prey
2,26,2,0.1,0.1,0.015,0.015,predator
2,26,2,0.1,0.1,0.015,0.05,predator
2,26,2,0.1,0.1,0.05,0.005,prey
2,26,2,0.1,0.1,0.05,0.015,predator
2,26,2,0.1,0.1,0.05,0.05,predator
2,26,2,0.1,0.5,0.005,0.005,prey
2,26,2,0.1,0.5,0.005,0.015,predator
2,26,2,0.1,0.5,0.005,0.05,predator
2,26,2,0.1,0.5,0.015,0.005,prey
2,26,2,0.1,0.5,0.015,0.015,predator
2,26,2,0.1,0.5,0.015,0.05,predator
2,26,2,0.1,0.5,0.05,0.005,prey
2,26,2,0.1,0.5,0.05,0.015,prey
2,26,2,0.1,0.5,0.05,0.05,predator
2,26,2,0.1,0.9,0.005,0.005,predator
2,26,2,0.1,0.9,0.005,0.015,predator
2,26,2,0.1,0.9,0.005,0.05,predator
2,26,2,0.1,0.9,0.015,0.005,prey
2,26,2,0.1,0.9,0.015,0.015,predator
2,26,2,0.1,0.9,0.015,0.05,predator
2,26,2,0.1,0.9,0.05,0.005,predator
2,26,2,0.1,0.9,0.05,0.015,predator
2,26,2,0.1,0.9,0.05,0.05,predator
2,26,2,0.5,0.1,0.005,0.005,predator
2,26,2,0.5,0.1,0.005,0.015,predator
2,26,2,0.5,0.1,0.005,0.05,predator
2,26,2,0.5,0.1,0.015,0.005,predator
2,26,2,0.5,0.1,0.015,0.015,predator
2,26,2,0.5,0.1,0.015,0.05,predator
2,26,2,0.5,0.1,0.05,0.005,prey
2,26,2,0.5,0.1,0.05,0.015,predator
2,26,2,0.5,0.1,0.05,0.05,predator
2,26,2,0.5,0.5,0.005,0.005,predator
2,26,2,0.5,0.5,0.005,0.015,prey
2,26,2,0.5,0.5,0.005,0.05,predator
2,26,2,0.5,0.5,0.015,0.005,prey
2,26,2,0.5,0.5,0.015,0.015,predator
2,26,2,0.5,0.5,0.015,0.05,predator
2,26,2,0.5,0.5,0.05,0.005,predator
2,26,2,0.5,0.5,0.05,0.015,predator
2,26,2,0.5,0.5,0.05,0.05,predator
2,26,2,0.5,0.9,0.005,0.005,predator
2,26,2,0.5,0.9,0.005,0.015,predator
2,26,2,0.5,0.9,0.005,0.05,predator
2,26,2,0.5,0.9,0.015,0.005,predator
2,26,2,0.5,0.9,0.015,0.015,predator
2,26,2,0.5,0.9,0.015,0.05,predator
2,26,2,0.5,0.9,0.05,0.005,prey
2,26,2,0.5,0.9,0.05,0.015,predator
2,26,2,0.5,0.9,0.05,0.05,predator
2,26,2,0.9,0.1,0.005,0.005,predator
2,26,2,0.9,0.1,0.005,0.015,predator
2,26,2,0.9,0.1,0.005,0.05,predator
2,26,2,0.9,0.1,0.015,0.005,predator
2,26,2,0.9,0.1,0.015,0.015,predator
2,26,2,0.9,0.1,0.015,0.05,predator
2,26,2,0.9,0.1,0.05,0.005,predator
2,26,2,0.9,0.1,0.05,0.015,predator
2,26,2,0.9,0.1,0.05,0.05,predator
2,26,2,0.9,0.5,0.005,0.005,predator
2,26,2,0.9,0.5,0.005,0.015,predator
2,26,2,0.9,0.5,0.005,0.05,predator
2,26,2,0.9,0.5,0.015,0.005,prey
2,26,2,0.9,0.5,0.015,0.015,predator
2,26,2,0.9,0.5,0.015,0.05,predator
2,26,2,0.9,0.5,0.05,0.005,prey
2,26,2,0.9,0.5,0.05,0.015,prey
2,26,2,0.9,0.5,0.05,0.05,predator
2,26,2,0.9,0.9,0.005,0.005,predator
2,26,2,0.9,0.9,0.005,0.015,predator
2,26,2,0.9,0.9,0.005,0.05,predator
2,26,2,0.9,0.9,0.015,0.005,predator
2,26,2,0.9,0.9,0.015,0.015,predator
2,26,2,0.9,0.9,0.015,0.05,predator
2,26,2,0.9,0.9,0.05,0.005,prey
2,26,2,0.9,0.9,0.05,0.015,prey
2,26,2,0.9,0.9,0.05,0.05,predator
2,34,2,0.1,0.1,0.005,0.005,predator
2,34,2,0.1,0.1,0.005,0.015,predator
2,34,2,0.1,0.1,0.005,0.05,predator
2,34,2,0.1,0.1,0.015,0.005,predator
2,34,2,0.1,0.1,0.015,0.015,predator
2,34,2,0.1,0.1,0.015,0.05,predator
2,34,2,0.1,0.1,0.05,0.005,prey
2,34,2,0.1,0.1,0.05,0.015,prey
2,34,2,0.1,0.1,0.05,0.05,predator
2,34,2,0.1,0.5,0.005,0.005,predator
2,34,2,0.1,0.5,0.005,0.015,predator
2,34,2,0.1,0.5,0.005,0.05,predator
2,34,2,0.1,0.5,0.015,0.005,predator
2,34,2,0.1,0.5,0.015,0.015,prey
2,34,2,0.1,0.5,0.015,0.05,predator
2,34,2,0.1,0.5,0.05,0.005,predator
2,34,2,0.1,0.5,0.05,0.015,prey
2,34,2,0.1,0.5,0.05,0.05,predator
2,34,2,0.1,0.9,0.005,0.005,predator
2,34,2,0.1,0.9,0.005,0.015,predator
2,34,2,0.1,0.9,0.005,0.05,predator
2,34,2,0.1,0.9,0.015,0.005,prey
2,34,2,0.1,0.9,0.015,0.015,prey
2,34,2,0.1,0.9,0.015,0.05,predator
2,34,2,0.1,0.9,0.05,0.005,prey
2,34,2,0.1,0.9,0.05,0.015,prey
2,34,2,0.1,0.9,0.05,0.05,predator
2,34,2,0.5,0.1,0.005,0.005,prey
2,34,2,0.5,0.1,0.005,0.015,predator
2,34,2,0.5,0.1,0.005,0.05,predator
2,34,2,0.5,0.1,0.015,0.005,predator
2,34,2,0.5,0.1,0.015,0.015,predator
2,34,2,0.5,0.1,0.015,0.05,predator
2,34,2,0.5,0.1,0.05,0.005,predator
2,34,2,0.5,0.1,0.05,0.015,predator
2,34,2,0.5,0.1,0.05,0.05,predator
2,34,2,0.5,0.5,0.005,0.005,prey
2,34,2,0.5,0.5,0.005,0.015,predator
2,34,2,0.5,0.5,0.005,0.05,predator
2,34,2,0.5,0.5,0.015,0.005,predator
2,34,2,0.5,0.5,0.015,0.015,prey
2,34,2,0.5,0.5,0.015,0.05,predator
2,34,2,0.5,0.5,0.05,0.005,prey
2,34,2,0.5,0.5,0.05,0.015,prey
2,34,2,0.5,0.5,0.05,0.05,predator
2,34,2,0.5,0.9,0.005,0.005,predator
2,34,2,0.5,0.9,0.005,0.015,predator
2,34,2,0.5,0.9,0.005,0.05,predator
2,34,2,0.5,0.9,0.015,0.005,prey
2,34,2,0.5,0.9,0.015,0.015,predator
2,34,2,0.5,0.9,0.015,0.05,predator
2,34,2,0.5,0.9,0.05,0.005,prey
2,34,2,0.5,0.9,0.05,0.015,prey
2,34,2,0.5,0.9,0.05,0.05,predator
2,34,2,0.9,0.1,0.005,0.005,predator
2,34,2,0.9,0.1,0.005,0.015,predator
2,34,2,0.9,0.1,0.005,0.05,predator
2,34,2,0.9,0.1,0.015,0.005,predator
2,34,2,0.9,0.1,0.015,0.015,prey
2,34,2,0.9,0.1,0.015,0.05,predator
2,34,2,0.9,0.1,0.05,0.005,predator
2,34,2,0.9,0.1,0.05,0.015,prey
2,34,2,0.9,0.1,0.05,0.05,predator
2,34,2,0.9,0.5,0.005,0.005,prey
2,34,2,0.9,0.5,0.005,0.015,predator
2,34,2,0.9,0.5,0.005,0.05,predator
2,34,2,0.9,0.5,0.015,0.005,prey
2,34,2,0.9,0.5,0.015,0.015,prey
2,34,2,0.9,0.5,0.015,0.05,predator
2,34,2,0.9,0.5,0.05,0.005,prey
2,34,2,0.9,0.5,0.05,0.015,predator
2,34,2,0.9,0.5,0.05,0.05,predator
2,34,2,0.9,0.9,0.005,0.005,predator
2,34,2,0.9,0.9,0.005,0.015,predator
2,34,2,0.9,0.9,0.005,0.05,predator
2,34,2,0.9,0.9,0.015,0.005,prey
2,34,2,0.9,0.9,0.015,0.015,predator
2,34,2,0.9,0.9,0.015,0.05,predator
2,34,2,0.9,0.9,0.05,0.005,prey
2,34,2,0.9,0.9,0.05,0.015,predator
2,34,2,0.9,0.9,0.05,0.05,predator
2,2,10,0.1,0.1,0.005,0.005,predator
2,2,10,0.1,0.1,0.005,0.015,prey
2,2,10,0.1,0.1,0.005,0.05,predator
2,2,10,0.1,0.1,0.015,0.005,prey
2,2,10,0.1,0.1,0.015,0.015,prey
2,2,10,0.1,0.1,0.015,0.05,predator
2,2,10,0.1,0.1,0.05,0.005,prey
2,2,10,0.1,0.1,0.05,0.015,predator
2,2,10,0.1,0.1,0.05,0.05,prey
2,2,10,0.1,0.5,0.005,0.005,predator
2,2,10,0.1,0.5,0.005,0.015,predator
2,2,10,0.1,0.5,0.005,0.05,predator
2,2,10,0.1,0.5,0.015,0.005,predator
2,2,10,0.1,0.5,0.015,0.015,predator
2,2,10,0.1,0.5,0.015,0.05,predator
2,2,10,0.1,0.5,0.05,0.005,prey
2,2,10,0.1,0.5,0.05,0.015,prey
2,2,10,0.1,0.5,0.05,0.05,prey
2,2,10,0.1,0.9,0.005,0.005,prey
2,2,10,0.1,0.9,0.005,0.015,prey
2,2,10,0.1,0.9,0.005,0.05,predator
2,2,10,0.1,0.9,0.015,0.005,prey
2,2,10,0.1,0.9,0.015,0.015,prey
2,2,10,0.1,0.9,0.015,0.05,predator
2,2,10,0.1,0.9,0.05,0.005,prey
2,2,10,0.1,0.9,0.05,0.015,prey
2,2,10,0.1,0.9,0.05,0.05,prey
2,2,10,0.5,0.1,0.005,0.005,prey
2,2,10,0.5,0.1,0.005,0.015,predator
2,2,10,0.5,0.1,0.005,0.05,predator
2,2,10,0.5,0.1,0.015,0.005,predator
2,2,10,0.5,0.1,0.015,0.015,predator
2,2,10,0.5,0.1,0.015,0.05,predator
2,2,10,0.5,0.1,0.05,0.005,prey
2,2,10,0.5,0.1,0.05,0.015,prey
2,2,10,0.5,0.1,0.05,0.05,prey
2,2,10,0.5,0.5,0.005,0.005,predator
2,2,10,0.5,0.5,0.005,0.015,predator
2,2,10,0.5,0.5,0.005,0.05,predator
2,2,10,0.5,0.5,0.015,0.005,prey
2,2,10,0.5,0.5,0.015,0.015,predator
2,2,10,0.5,0.5,0.015,0.05,predator
2,2,10,0.5,0.5,0.05,0.005,predator
2,2,10,0.5,0.5,0.05,0.015,prey
2,2,10,0.5,0.5,0.05,0.05,predator
2,2,10,0.5,0.9,0.005,0.005,prey
2,2,10,0.5,0.9,0.005,0.015,prey
2,2,10,0.5,0.9,0.005,0.05,predator
2,2,10,0.5,0.9,0.015,0.005,prey
2,2,10,0.5,0.9,0.015,0.015,prey
2,2,10,0.5,0.9,0.015,0.05,predator
2,2,10,0.5,0.9,0.05,0.005,prey
2,2,10,0.5,0.9,0.05,0.015,prey
2,2,10,0.5,0.9,0.05,0.05,predator
2,2,10,0.9,0.1,0.005,0.005,prey
2,2,10,0.9,0.1,0.005,0.015,predator
2,2,10,0.9,0.1,0.005,0.05,prey
2,2,10,0.9,0.1,0.015,0.005,prey
2,2,10,0.9,0.1,0.015,0.015,prey
2,2,10,0.9,0.1,0.015,0.05,predator
2,2,10,0.9,0.1,0.05,0.005,prey
2,2,10,0.9,0.1,0.05,0.015,prey
2,2,10,0.9,0.1,0.05,0.05,prey
2,2,10,0.9,0.5,0.005,0.005,prey
2,2,10,0.9,0.5,0.005,0.015,predator
2,2,10,0.9,0.5,0.005,0.05,predator
2,2,10,0.9,0.5,0.015,0.005,prey
2,2,10,0.9,0.5,0.015,0.015,predator
2,2,10,0.9,0.5,0.015,0.05,predator
